ListDefinition=1;PCD01_ALA
List_1;256;Alarm_256;ZonenVentil2zu hoch
List_1;257;Alarm_257;ZonenVentil2zu niedrig
List_1;258;Alarm_258;ZonenVentil2Ventil2 Handeingriff
List_1;259;Alarm_259;SensorLimit High
List_1;260;Alarm_260;SensorLimit Low
List_1;261;Alarm_261;SensorLimit High
List_1;262;Alarm_262;SensorLimit Low
List_1;263;Alarm_263;SensorLimit High
List_1;264;Alarm_264;SensorLimit Low
List_1;265;Alarm_265;SensorLimit High
List_1;266;Alarm_266;SensorLimit Low
List_1;267;Alarm_267;ZonenVentil1zu hoch
List_1;268;Alarm_268;ZonenVentil1zu niedrig
List_1;269;Alarm_269;ZonenVentil1Ventil1 Handeingriff
List_1;270;Alarm_270;ZonenVentil2zu hoch
List_1;271;Alarm_271;ZonenVentil2zu niedrig
List_1;272;Alarm_272;ZonenVentil2Ventil2 Handeingriff
List_1;273;Alarm_273;SensorLimit High
List_1;274;Alarm_274;SensorLimit Low
List_1;275;Alarm_275;SensorLimit High
List_1;276;Alarm_276;SensorLimit Low
List_1;277;Alarm_277;SensorLimit High
List_1;278;Alarm_278;SensorLimit Low
List_1;279;Alarm_279;SensorLimit High
List_1;280;Alarm_280;SensorLimit Low
List_1;281;Alarm_281;ZonenVentil1zu hoch
List_1;282;Alarm_282;ZonenVentil1zu niedrig
List_1;283;Alarm_283;ZonenVentil1Ventil1 Handeingriff
List_1;284;Alarm_284;ZonenVentil2zu hoch
List_1;285;Alarm_285;ZonenVentil2zu niedrig
List_1;286;Alarm_286;ZonenVentil2Ventil2 Handeingriff
List_1;287;Alarm_287;SensorLimit High
List_1;288;Alarm_288;SensorLimit Low
List_1;289;Alarm_289;SensorLimit High
List_1;290;Alarm_290;SensorLimit Low
List_1;291;Alarm_291;SensorLimit High
List_1;292;Alarm_292;SensorLimit Low
List_1;293;Alarm_293;SensorLimit High
List_1;294;Alarm_294;SensorLimit Low
List_1;295;Alarm_295;ZonenVentil1zu hoch
List_1;296;Alarm_296;ZonenVentil1zu niedrig
List_1;297;Alarm_297;ZonenVentil1Ventil1 Handeingriff
List_1;298;Alarm_298;ZonenVentil2zu hoch
List_1;299;Alarm_299;ZonenVentil2zu niedrig
List_1;300;Alarm_300;ZonenVentil2Ventil2 Handeingriff
List_1;301;Alarm_301;SensorLimit High
List_1;302;Alarm_302;SensorLimit Low
List_1;303;Alarm_303;SensorLimit High
List_1;304;Alarm_304;SensorLimit Low
List_1;305;Alarm_305;SensorLimit High
List_1;306;Alarm_306;SensorLimit Low
List_1;307;Alarm_307;SensorLimit High
List_1;308;Alarm_308;SensorLimit Low
List_1;309;Alarm_309;ZonenVentil1zu hoch
List_1;310;Alarm_310;ZonenVentil1zu niedrig
List_1;311;Alarm_311;ZonenVentil1Ventil1 Handeingriff
List_1;312;Alarm_312;ZonenVentil2zu hoch
List_1;313;Alarm_313;ZonenVentil2zu niedrig
List_1;314;Alarm_314;ZonenVentil2Ventil2 Handeingriff
List_1;315;Alarm_315;SensorLimit High
List_1;316;Alarm_316;SensorLimit Low
List_1;317;Alarm_317;SensorLimit High
List_1;318;Alarm_318;SensorLimit Low
List_1;319;Alarm_319;SensorLimit High
List_1;320;Alarm_320;SensorLimit Low
List_1;321;Alarm_321;SensorLimit High
List_1;322;Alarm_322;SensorLimit Low
List_1;323;Alarm_323;ZonenVentil1zu hoch
List_1;324;Alarm_324;ZonenVentil1zu niedrig
List_1;325;Alarm_325;ZonenVentil1Ventil1 Handeingriff
List_1;326;Alarm_326;ZonenVentil2zu hoch
List_1;327;Alarm_327;ZonenVentil2zu niedrig
List_1;328;Alarm_328;ZonenVentil2Ventil2 Handeingriff
List_1;329;Alarm_329;SensorLimit High
List_1;330;Alarm_330;SensorLimit Low
List_1;331;Alarm_331;SensorLimit High
List_1;332;Alarm_332;SensorLimit Low
List_1;333;Alarm_333;SensorLimit High
List_1;334;Alarm_334;SensorLimit Low
List_1;335;Alarm_335;SensorLimit High
List_1;336;Alarm_336;SensorLimit Low
List_1;337;Alarm_337;Fuse 14F1 Pump Ceiling Appartment Alarm
List_1;338;Alarm_338;Manual switch 14M1 Pump Ceiling Appartment - in Manualmode
List_1;339;Alarm_339;SensorLimit High
List_1;340;Alarm_340;SensorLimit Low
List_1;341;Alarm_341;SensorLimit High
List_1;342;Alarm_342;SensorLimit Low
List_1;343;Alarm_343;SensorLimit High
List_1;344;Alarm_344;SensorLimit Low
List_1;345;Alarm_345;SensorLimit High
List_1;346;Alarm_346;SensorLimit Low
List_1;347;Alarm_347;ZonenVentil1zu hoch
List_1;348;Alarm_348;ZonenVentil1zu niedrig
List_1;349;Alarm_349;ZonenVentil1Ventil1 Handeingriff
List_1;350;Alarm_350;ZonenVentil2zu hoch
List_1;351;Alarm_351;ZonenVentil2zu niedrig
List_1;352;Alarm_352;ZonenVentil2Ventil2 Handeingriff
List_1;353;Alarm_353;SensorLimit High
List_1;354;Alarm_354;SensorLimit Low
List_1;355;Alarm_355;SensorLimit High
List_1;356;Alarm_356;SensorLimit Low
List_1;357;Alarm_357;SensorLimit High
List_1;358;Alarm_358;SensorLimit Low
List_1;359;Alarm_359;SensorLimit High
